date,state_id,doses_administered_cumulative
2022-05-12,7,1526216
2022-05-12,8,784223
2022-05-12,9,3912040
2022-05-13,1,664074
2022-05-13,2,1095402
2022-05-13,3,3586938
2022-05-13,4,2863714
2022-05-13,5,1085022
2022-05-13,6,2575242
2022-05-13,7,1526667
2022-05-13,8,784637
2022-05-13,9,3913176
2022-05-14,1,664131
2022-05-14,2,1095819
2022-05-14,3,3587097
2022-05-14,4,2864109
2022-05-14,5,1085133
2022-05-14,6,2575293
2022-05-14,7,1526846
2022-05-14,8,784637
2022-05-14,9,3913686
2022-05-15,1,664136
2022-05-15,2,1095828
2022-05-15,3,3587133
2022-05-15,4,2864185
2022-05-15,5,1085134
2022-05-15,6,2575296
2022-05-15,7,1526849
2022-05-15,8,784637
2022-05-15,9,3913980
2022-05-16,1,664227
2022-05-16,2,1095915
2022-05-16,3,3587709
2022-05-16,4,2864537
2022-05-16,5,1085355
2022-05-16,6,2575525
2022-05-16,7,1526907
2022-05-16,8,784721
2022-05-16,9,3914920
2022-05-17,1,664516
2022-05-17,2,1096184
2022-05-17,3,3588360
2022-05-17,4,2865241
2022-05-17,5,1085739
2022-05-17,6,2576290
2022-05-17,7,1527112
2022-05-17,8,784965
2022-05-17,9,3916077
2022-05-18,1,664766
2022-05-18,2,1096505
2022-05-18,3,3589745
2022-05-18,4,2866073
2022-05-18,5,1086137
2022-05-18,6,2576778
2022-05-18,7,1527554
2022-05-18,8,785120
2022-05-18,9,3917167
2022-05-19,1,664970
2022-05-19,2,1096894
2022-05-19,3,3590400
2022-05-19,4,2866927
2022-05-19,5,1086448
2022-05-19,6,2577541
2022-05-19,7,1528278
2022-05-19,8,785221
2022-05-19,9,3918223
2022-05-20,1,665136
2022-05-20,2,1097464
2022-05-20,3,3591642
2022-05-20,4,2868121
2022-05-20,5,1086725
2022-05-20,6,2578279
2022-05-20,7,1528814
2022-05-20,8,785476
2022-05-20,9,3919206
2022-05-21,1,665217
2022-05-21,2,1097827
2022-05-21,3,3591749
2022-05-21,4,2868461
2022-05-21,5,1086841
2022-05-21,6,2578338
2022-05-21,7,1528988
2022-05-21,8,785494
2022-05-21,9,3919621
2022-05-22,1,665221
2022-05-22,2,1097829
2022-05-22,3,3591771
2022-05-22,4,2868544
2022-05-22,5,1086846
2022-05-22,6,2578338
2022-05-22,7,1528990
2022-05-22,8,785494
2022-05-22,9,3919838
2022-05-23,1,665304
2022-05-23,2,1098001
2022-05-23,3,3592225
2022-05-23,4,2868914
2022-05-23,5,1087052
2022-05-23,6,2578625
2022-05-23,7,1529118
2022-05-23,8,785638
2022-05-23,9,3920725
2022-05-24,1,665515
2022-05-24,2,1098326
2022-05-24,3,3592839
2022-05-24,4,2869357
2022-05-24,5,1087364
2022-05-24,6,2579415
2022-05-24,7,1529282
2022-05-24,8,785850
2022-05-24,9,3921608
2022-05-25,1,665729
2022-05-25,2,1098600
2022-05-25,3,3594138
2022-05-25,4,2870047
2022-05-25,5,1087721
2022-05-25,6,2579841
2022-05-25,7,1529546
2022-05-25,8,785942
2022-05-25,9,3922755
2022-05-26,1,665730
2022-05-26,2,1098610
2022-05-26,3,3594150
2022-05-26,4,2870241
2022-05-26,5,1087726
2022-05-26,6,2579917
2022-05-26,7,1529732
2022-05-26,8,785942
2022-05-26,9,3922993
2022-05-27,1,665806
2022-05-27,2,1098842
2022-05-27,3,3594763
2022-05-27,4,2871111
2022-05-27,5,1087883
2022-05-27,6,2580394
2022-05-27,7,1529984
2022-05-27,8,786105
2022-05-27,9,3923775
2022-05-28,1,665864
2022-05-28,2,1099118
2022-05-28,3,3594845
2022-05-28,4,2871390
2022-05-28,5,1087973
2022-05-28,6,2580445
2022-05-28,7,1530146
2022-05-28,8,786108
2022-05-28,9,3924032
2022-05-29,1,665866
2022-05-29,2,1099119
2022-05-29,3,3594872
2022-05-29,4,2871434
2022-05-29,5,1087973
2022-05-29,6,2580446
2022-05-29,7,1530146
2022-05-29,8,786108
2022-05-29,9,3924223
2022-05-30,1,665924
2022-05-30,2,1099222
2022-05-30,3,3595304
2022-05-30,4,2871791
2022-05-30,5,1088134
2022-05-30,6,2580652
2022-05-30,7,1530202
2022-05-30,8,786251
2022-05-30,9,3925183
2022-05-31,1,666091
2022-05-31,2,1099448
2022-05-31,3,3595917
2022-05-31,4,2872329
2022-05-31,5,1088446
2022-05-31,6,2581373
2022-05-31,7,1530366
2022-05-31,8,786358
2022-05-31,9,3925934
2022-06-01,1,666235
2022-06-01,2,1099662
2022-06-01,3,3596956
2022-06-01,4,2872883
2022-06-01,5,1088733
2022-06-01,6,2582110
2022-06-01,7,1530806
2022-06-01,8,786575
2022-06-01,9,3926806
2022-06-02,1,666457
2022-06-02,2,1099936
2022-06-02,3,3597577
2022-06-02,4,2873521
2022-06-02,5,1089024
2022-06-02,6,2583143
2022-06-02,7,1531510
2022-06-02,8,786670
2022-06-02,9,3927756
2022-06-03,1,666567
2022-06-03,2,1100274
2022-06-03,3,3598396
2022-06-03,4,2874473
2022-06-03,5,1089284
2022-06-03,6,2583939
2022-06-03,7,1531860
2022-06-03,8,786909
2022-06-03,9,3928573
2022-06-04,1,666571
2022-06-04,2,1100381
2022-06-04,3,3598461
2022-06-04,4,2874691
2022-06-04,5,1089357
2022-06-04,6,2583966
2022-06-04,7,1531977
2022-06-04,8,786910
2022-06-04,9,3928867
2022-06-05,1,666573
2022-06-05,2,1100382
2022-06-05,3,3598478
2022-06-05,4,2874703
2022-06-05,5,1089357
2022-06-05,6,2583968
2022-06-05,7,1531978
2022-06-05,8,786912
2022-06-05,9,3929055
2022-06-06,1,666574
2022-06-06,2,1100404
2022-06-06,3,3598501
2022-06-06,4,2874709
2022-06-06,5,1089358
2022-06-06,6,2583970
2022-06-06,7,1531985
2022-06-06,8,786912
2022-06-06,9,3929320
2022-06-07,1,666687
2022-06-07,2,1100550
2022-06-07,3,3598966
2022-06-07,4,2875084
2022-06-07,5,1089595
2022-06-07,6,2584877
2022-06-07,7,1532116
2022-06-07,8,787038
2022-06-07,9,3930187
2022-06-08,1,666841
2022-06-08,2,1100763
2022-06-08,3,3599998
2022-06-08,4,2875733
2022-06-08,5,1089804
2022-06-08,6,2585475
2022-06-08,7,1532455
2022-06-08,8,787191
2022-06-08,9,3931076
2022-06-09,1,666913
2022-06-09,2,1100985
2022-06-09,3,3600586
2022-06-09,4,2876322
2022-06-09,5,1090086
2022-06-09,6,2586877
2022-06-09,7,1532985
2022-06-09,8,787249
2022-06-09,9,3932032
2022-06-10,1,667158
2022-06-10,2,1101320
2022-06-10,3,3601512
2022-06-10,4,2877198
2022-06-10,5,1090353
2022-06-10,6,2588071
2022-06-10,7,1533373
2022-06-10,8,787550
2022-06-10,9,3933094
2022-06-11,1,667217
2022-06-11,2,1101537
2022-06-11,3,3601606
2022-06-11,4,2877444
2022-06-11,5,1090411
2022-06-11,6,2588185
2022-06-11,7,1533481
2022-06-11,8,787550
2022-06-11,9,3933513
2022-06-12,1,667217
2022-06-12,2,1101538
2022-06-12,3,3601640
2022-06-12,4,2877444
2022-06-12,5,1090415
2022-06-12,6,2588187
2022-06-12,7,1533483
2022-06-12,8,787551
2022-06-12,9,3933773
2022-06-13,1,667337
2022-06-13,2,1101708
2022-06-13,3,3602156
2022-06-13,4,2877803
2022-06-13,5,1090644
2022-06-13,6,2588609
2022-06-13,7,1533693
2022-06-13,8,787601
2022-06-13,9,3934784
2022-06-14,1,667587
2022-06-14,2,1102049
2022-06-14,3,3602923
2022-06-14,4,2878203
2022-06-14,5,1090873
2022-06-14,6,2590068
2022-06-14,7,1533855
2022-06-14,8,787789
2022-06-14,9,3935968
2022-06-15,1,667692
2022-06-15,2,1102295
2022-06-15,3,3604124
2022-06-15,4,2878787
2022-06-15,5,1091114
2022-06-15,6,2590980
2022-06-15,7,1534272
2022-06-15,8,788044
2022-06-15,9,3937108
2022-06-16,1,667709
2022-06-16,2,1102298
2022-06-16,3,3604159
2022-06-16,4,2878973
2022-06-16,5,1091118
2022-06-16,6,2591163
2022-06-16,7,1534441
2022-06-16,8,788048
2022-06-16,9,3937476
2022-06-17,1,667809
2022-06-17,2,1102536
2022-06-17,3,3604926
2022-06-17,4,2879768
2022-06-17,5,1091277
2022-06-17,6,2592931
2022-06-17,7,1534780
2022-06-17,8,788245
2022-06-17,9,3938447
2022-06-18,1,667813
2022-06-18,2,1102738
2022-06-18,3,3605011
2022-06-18,4,2880028
2022-06-18,5,1091336
2022-06-18,6,2592976
2022-06-18,7,1534903
2022-06-18,8,788265
2022-06-18,9,3938860
2022-06-19,1,667816
2022-06-19,2,1102746
2022-06-19,3,3605058
2022-06-19,4,2880028
2022-06-19,5,1091339
2022-06-19,6,2592981
2022-06-19,7,1534903
2022-06-19,8,788272
2022-06-19,9,3939142
2022-06-20,1,667847
2022-06-20,2,1102893
2022-06-20,3,3605665
2022-06-20,4,2880323
2022-06-20,5,1091542
2022-06-20,6,2593407
2022-06-20,7,1534969
2022-06-20,8,788483
2022-06-20,9,3940247
2022-06-21,1,667991
2022-06-21,2,1103196
2022-06-21,3,3606522
2022-06-21,4,2880780
2022-06-21,5,1091848
2022-06-21,6,2595695
2022-06-21,7,1535129
2022-06-21,8,788617
2022-06-21,9,3941687
2022-06-22,1,668198
2022-06-22,2,1103472
2022-06-22,3,3608277
2022-06-22,4,2881542
2022-06-22,5,1092222
2022-06-22,6,2597036
2022-06-22,7,1535431
2022-06-22,8,788786
2022-06-22,9,3943177
2022-06-23,1,668436
2022-06-23,2,1103718
2022-06-23,3,3609053
2022-06-23,4,2882461
2022-06-23,5,1092528
2022-06-23,6,2599588
2022-06-23,7,1536088
2022-06-23,8,788962
2022-06-23,9,3944815
2022-06-24,1,668611
2022-06-24,2,1104245
2022-06-24,3,3610506
2022-06-24,4,2883650
2022-06-24,5,1092801
2022-06-24,6,2601637
2022-06-24,7,1536566
2022-06-24,8,789112
2022-06-24,9,3946534
2022-06-25,1,668626
2022-06-25,2,1104537
2022-06-25,3,3610624
2022-06-25,4,2884070
2022-06-25,5,1092900
2022-06-25,6,2601754
2022-06-25,7,1536721
2022-06-25,8,789125
2022-06-25,9,3947466
2022-06-26,1,668634
2022-06-26,2,1104538
2022-06-26,3,3610706
2022-06-26,4,2884076
2022-06-26,5,1092902
2022-06-26,6,2601761
2022-06-26,7,1536728
2022-06-26,8,789127
2022-06-26,9,3948301
2022-06-27,1,668777
2022-06-27,2,1104662
2022-06-27,3,3611556
2022-06-27,4,2884491
2022-06-27,5,1093184
2022-06-27,6,2602484
2022-06-27,7,1536889
2022-06-27,8,789355
2022-06-27,9,3950627
2022-06-28,1,669055
2022-06-28,2,1104864
2022-06-28,3,3612813
2022-06-28,4,2885174
2022-06-28,5,1093626
2022-06-28,6,2605023
2022-06-28,7,1537120
2022-06-28,8,789567
2022-06-28,9,3953405
2022-06-29,1,669231
2022-06-29,2,1105214
2022-06-29,3,3615487
2022-06-29,4,2886203
2022-06-29,5,1094039
2022-06-29,6,2606446
2022-06-29,7,1537507
2022-06-29,8,789876
2022-06-29,9,3956209
2022-06-30,1,669559
2022-06-30,2,1105599
2022-06-30,3,3616808
2022-06-30,4,2887321
2022-06-30,5,1094396
2022-06-30,6,2609120
2022-06-30,7,1538282
2022-06-30,8,790020
2022-06-30,9,3959257
2022-07-01,1,669819
2022-07-01,2,1106224
2022-07-01,3,3619424
2022-07-01,4,2889257
2022-07-01,5,1094776
2022-07-01,6,2611624
2022-07-01,7,1538935
2022-07-01,8,790166
2022-07-01,9,3961966
2022-07-02,1,669828
2022-07-02,2,1106654
2022-07-02,3,3619760
2022-07-02,4,2890037
2022-07-02,5,1094969
2022-07-02,6,2611699
2022-07-02,7,1539144
2022-07-02,8,790170
2022-07-02,9,3963512
2022-07-03,1,669840
2022-07-03,2,1106658
2022-07-03,3,3619863
2022-07-03,4,2890044
2022-07-03,5,1094973
2022-07-03,6,2611712
2022-07-03,7,1539145
2022-07-03,8,790173
2022-07-03,9,3964445
2022-07-04,1,669947
2022-07-04,2,1106837
2022-07-04,3,3621150
2022-07-04,4,2890726
2022-07-04,5,1095412
2022-07-04,6,2612555
2022-07-04,7,1539273
2022-07-04,8,790496
2022-07-04,9,3966940
2022-07-05,1,670371
2022-07-05,2,1107243
2022-07-05,3,3623032
2022-07-05,4,2891874
2022-07-05,5,1096051
2022-07-05,6,2615586
2022-07-05,7,1539523
2022-07-05,8,790657
2022-07-05,9,3969825
2022-07-06,1,670652
2022-07-06,2,1107706
2022-07-06,3,3627375
2022-07-06,4,2893845
2022-07-06,5,1096739
2022-07-06,6,2618100
2022-07-06,7,1540327
2022-07-06,8,791284
2022-07-06,9,3972564
2022-07-07,1,671218
2022-07-07,2,1108230
2022-07-07,3,3629415
2022-07-07,4,2896092
2022-07-07,5,1097397
2022-07-07,6,2621113
2022-07-07,7,1541372
2022-07-07,8,791801
2022-07-07,9,3975865
2022-07-08,1,671630
2022-07-08,2,1108967
2022-07-08,3,3633253
2022-07-08,4,2899544
2022-07-08,5,1097895
2022-07-08,6,2623753
2022-07-08,7,1541856
2022-07-08,8,791913
2022-07-08,9,3979553
2022-07-09,1,671725
2022-07-09,2,1109452
2022-07-09,3,3633573
2022-07-09,4,2900750
2022-07-09,5,1098025
2022-07-09,6,2623851
2022-07-09,7,1542055
2022-07-09,8,791914
2022-07-09,9,3981107
2022-07-10,1,671731
2022-07-10,2,1109454
2022-07-10,3,3633636
2022-07-10,4,2900773
2022-07-10,5,1098028
2022-07-10,6,2623877
2022-07-10,7,1542056
2022-07-10,8,791945
2022-07-10,9,3981842
2022-07-11,1,672060
2022-07-11,2,1109629
2022-07-11,3,3635294
2022-07-11,4,2901646
2022-07-11,5,1098523
2022-07-11,6,2624790
2022-07-11,7,1542219
2022-07-11,8,792094
2022-07-11,9,3984687
2022-07-12,1,672529
2022-07-12,2,1110272
2022-07-12,3,3637700
2022-07-12,4,2903303
2022-07-12,5,1099284
2022-07-12,6,2628082
2022-07-12,7,1542519
2022-07-12,8,792519
2022-07-12,9,3988008
2022-07-13,1,672968
2022-07-13,2,1111123
2022-07-13,3,3642081
2022-07-13,4,2905261
2022-07-13,5,1100038
2022-07-13,6,2630072
2022-07-13,7,1543246
2022-07-13,8,793040
2022-07-13,9,3991557
2022-07-14,1,673552
2022-07-14,2,1111617
2022-07-14,3,3644312
2022-07-14,4,2907434
2022-07-14,5,1100627
2022-07-14,6,2633103
2022-07-14,7,1544073
2022-07-14,8,793509
2022-07-14,9,3995056
2022-07-15,1,674030
2022-07-15,2,1112663
2022-07-15,3,3647772
2022-07-15,4,2911359
2022-07-15,5,1101123
2022-07-15,6,2635458
2022-07-15,7,1544553
2022-07-15,8,793957
2022-07-15,9,3998439
2022-07-16,1,674046
2022-07-16,2,1113131
2022-07-16,3,3648674
2022-07-16,4,2912556
2022-07-16,5,1101283
2022-07-16,6,2635603
2022-07-16,7,1544740
2022-07-16,8,793961
2022-07-16,9,3999947
2022-07-17,1,674053
2022-07-17,2,1113145
2022-07-17,3,3648735
2022-07-17,4,2912571
2022-07-17,5,1101283
2022-07-17,6,2635604
2022-07-17,7,1544742
2022-07-17,8,793961
2022-07-17,9,4000525
2022-07-18,1,674324
2022-07-18,2,1113413
2022-07-18,3,3650770
2022-07-18,4,2913441
2022-07-18,5,1101654
2022-07-18,6,2636454
2022-07-18,7,1544842
2022-07-18,8,794028
2022-07-18,9,4003280
2022-07-19,1,674982
2022-07-19,2,1113830
2022-07-19,3,3652988
2022-07-19,4,2914985
2022-07-19,5,1102412
2022-07-19,6,2638854
2022-07-19,7,1545180
2022-07-19,8,794296
2022-07-19,9,4006106
2022-07-20,1,675403
2022-07-20,2,1114456
2022-07-20,3,3655980
2022-07-20,4,2916830
2022-07-20,5,1103165
2022-07-20,6,2640728
2022-07-20,7,1545873
2022-07-20,8,794651
2022-07-20,9,4008910
2022-07-21,1,675831
2022-07-21,2,1114941
2022-07-21,3,3657967
2022-07-21,4,2918647
2022-07-21,5,1103791
2022-07-21,6,2642787
2022-07-21,7,1546576
2022-07-21,8,795183
2022-07-21,9,4011802
2022-07-22,1,676249
2022-07-22,2,1115770
2022-07-22,3,3660607
2022-07-22,4,2921347
2022-07-22,5,1104298
2022-07-22,6,2644398
2022-07-22,7,1547184
2022-07-22,8,795531
2022-07-22,9,4014281
2022-07-23,1,676541
2022-07-23,2,1115988
2022-07-23,3,3661419
2022-07-23,4,2922178
2022-07-23,5,1104458
2022-07-23,6,2644541
2022-07-23,7,1547311
2022-07-23,8,795547
2022-07-23,9,4015541
2022-07-24,1,676542
2022-07-24,2,1116133
2022-07-24,3,3661448
2022-07-24,4,2922180
2022-07-24,5,1104460
2022-07-24,6,2644546
2022-07-24,7,1547313
2022-07-24,8,795550
2022-07-24,9,4015894
2022-07-25,1,676916
2022-07-25,2,1116348
2022-07-25,3,3663002
2022-07-25,4,2922777
2022-07-25,5,1104816
2022-07-25,6,2645162
2022-07-25,7,1547480
2022-07-25,8,795638
2022-07-25,9,4018089
2022-07-26,1,677594
2022-07-26,2,1116653
2022-07-26,3,3664696
2022-07-26,4,2923861
2022-07-26,5,1105404
2022-07-26,6,2646935
2022-07-26,7,1547682
2022-07-26,8,796002
2022-07-26,9,4020538
2022-07-27,1,678072
2022-07-27,2,1117216
2022-07-27,3,3667653
2022-07-27,4,2925434
2022-07-27,5,1106224
2022-07-27,6,2648410
2022-07-27,7,1548155
2022-07-27,8,796571
2022-07-27,9,4023141
2022-07-28,1,679087
2022-07-28,2,1117601
2022-07-28,3,3669070
2022-07-28,4,2926994
2022-07-28,5,1106903
2022-07-28,6,2650113
2022-07-28,7,1548763
2022-07-28,8,796724
2022-07-28,9,4025710
2022-07-29,1,679543
2022-07-29,2,1118201
2022-07-29,3,3671573
2022-07-29,4,2929029
2022-07-29,5,1107351
2022-07-29,6,2651666
2022-07-29,7,1549101
2022-07-29,8,797032
2022-07-29,9,4028127
2022-07-30,1,679638
2022-07-30,2,1118659
2022-07-30,3,3672473
2022-07-30,4,2929598
2022-07-30,5,1107448
2022-07-30,6,2651763
2022-07-30,7,1549225
2022-07-30,8,797033
2022-07-30,9,4029342
2022-07-31,1,679639
2022-07-31,2,1118662
2022-07-31,3,3672528
2022-07-31,4,2929604
2022-07-31,5,1107453
2022-07-31,6,2651780
2022-07-31,7,1549229
2022-07-31,8,797033
2022-07-31,9,4029710
2022-08-01,1,679904
2022-08-01,2,1118798
2022-08-01,3,3673769
2022-08-01,4,2930157
2022-08-01,5,1107861
2022-08-01,6,2652382
2022-08-01,7,1549333
2022-08-01,8,797111
2022-08-01,9,4031438
2022-08-02,1,680195
2022-08-02,2,1119054
2022-08-02,3,3675315
2022-08-02,4,2931082
2022-08-02,5,1108324
2022-08-02,6,2653713
2022-08-02,7,1549536
2022-08-02,8,797293
2022-08-02,9,4033522
2022-08-03,1,680533
2022-08-03,2,1119455
2022-08-03,3,3677762
2022-08-03,4,2932271
2022-08-03,5,1108941
2022-08-03,6,2655013
2022-08-03,7,1550214
2022-08-03,8,797535
2022-08-03,9,4035428
2022-08-04,1,680985
2022-08-04,2,1119908
2022-08-04,3,3679208
2022-08-04,4,2933753
2022-08-04,5,1109412
2022-08-04,6,2656389
2022-08-04,7,1550749
2022-08-04,8,797723
2022-08-04,9,4037321
2022-08-05,1,681348
2022-08-05,2,1120324
2022-08-05,3,3680901
2022-08-05,4,2935202
2022-08-05,5,1109814
2022-08-05,6,2657391
2022-08-05,7,1551055
2022-08-05,8,797911
2022-08-05,9,4038743
2022-08-06,1,681888
2022-08-06,2,1120654
2022-08-06,3,3681830
2022-08-06,4,2935730
2022-08-06,5,1109938
2022-08-06,6,2657491
2022-08-06,7,1551196
2022-08-06,8,797921
2022-08-06,9,4039587
2022-08-07,1,682240
2022-08-07,2,1120675
2022-08-07,3,3681861
2022-08-07,4,2935734
2022-08-07,5,1109938
2022-08-07,6,2657496
2022-08-07,7,1551198
2022-08-07,8,797923
2022-08-07,9,4039922
2022-08-08,1,682399
2022-08-08,2,1120813
2022-08-08,3,3683227
2022-08-08,4,2936198
2022-08-08,5,1110224
2022-08-08,6,2657882
2022-08-08,7,1551413
2022-08-08,8,797972
2022-08-08,9,4041664
2022-08-09,1,682809
2022-08-09,2,1121126
2022-08-09,3,3684998
2022-08-09,4,2937149
2022-08-09,5,1110793
2022-08-09,6,2659109
2022-08-09,7,1551730
2022-08-09,8,798053
2022-08-09,9,4043431
2022-08-10,1,683103
2022-08-10,2,1121713
2022-08-10,3,3687462
2022-08-10,4,2938444
2022-08-10,5,1111391
2022-08-10,6,2660131
2022-08-10,7,1552133
2022-08-10,8,798320
2022-08-10,9,4045361
2022-08-11,1,683754
2022-08-11,2,1122132
2022-08-11,3,3689007
2022-08-11,4,2939961
2022-08-11,5,1111859
2022-08-11,6,2661723
2022-08-11,7,1552670
2022-08-11,8,798541
2022-08-11,9,4047113
2022-08-12,1,684135
2022-08-12,2,1122536
2022-08-12,3,3691122
2022-08-12,4,2941784
2022-08-12,5,1112216
2022-08-12,6,2662770
2022-08-12,7,1552903
2022-08-12,8,798799
2022-08-12,9,4048876
2022-08-13,1,684163
2022-08-13,2,1122824
2022-08-13,3,3691733
2022-08-13,4,2942168
2022-08-13,5,1112293
2022-08-13,6,2662840
2022-08-13,7,1552990
2022-08-13,8,798804
2022-08-13,9,4049568
2022-08-14,1,684167
2022-08-14,2,1122824
2022-08-14,3,3691772
2022-08-14,4,2942173
2022-08-14,5,1112299
2022-08-14,6,2662842
2022-08-14,7,1552994
2022-08-14,8,798804
2022-08-14,9,4049914
2022-08-15,1,684194
2022-08-15,2,1122826
2022-08-15,3,3691891
2022-08-15,4,2942174
2022-08-15,5,1112301
2022-08-15,6,2662846
2022-08-15,7,1552999
2022-08-15,8,798804
2022-08-15,9,4050215
2022-08-16,1,684631
2022-08-16,2,1123092
2022-08-16,3,3693438
2022-08-16,4,2942924
2022-08-16,5,1112722
2022-08-16,6,2665083
2022-08-16,7,1553150
2022-08-16,8,799078
2022-08-16,9,4051705
2022-08-17,1,685122
2022-08-17,2,1123473
2022-08-17,3,3695409
2022-08-17,4,2944068
2022-08-17,5,1113384
2022-08-17,6,2666451
2022-08-17,7,1553834
2022-08-17,8,799479
2022-08-17,9,4053344
2022-08-18,1,685952
2022-08-18,2,1123963
2022-08-18,3,3696903
2022-08-18,4,2945394
2022-08-18,5,1113943
2022-08-18,6,2668762
2022-08-18,7,1554589
2022-08-18,8,799799
2022-08-18,9,4055148
2022-08-19,1,686430
2022-08-19,2,1124549
2022-08-19,3,3699080
2022-08-19,4,2947376
2022-08-19,5,1114320
2022-08-19,6,2670904
2022-08-19,7,1555075
2022-08-19,8,800045
2022-08-19,9,4056907
2022-08-20,1,686511
2022-08-20,2,1124848
2022-08-20,3,3699761
2022-08-20,4,2947898
2022-08-20,5,1114485
2022-08-20,6,2671057
2022-08-20,7,1555182
2022-08-20,8,800045
2022-08-20,9,4057636
2022-08-21,1,686511
2022-08-21,2,1124848
2022-08-21,3,3699782
2022-08-21,4,2947902
2022-08-21,5,1114502
2022-08-21,6,2671069
2022-08-21,7,1555182
2022-08-21,8,800045
2022-08-21,9,4058000
2022-08-22,1,686813
2022-08-22,2,1125061
2022-08-22,3,3701166
2022-08-22,4,2948774
2022-08-22,5,1114826
2022-08-22,6,2671525
2022-08-22,7,1555273
2022-08-22,8,800098
2022-08-22,9,4059651
2022-08-23,1,687485
2022-08-23,2,1125395
2022-08-23,3,3702970
2022-08-23,4,2950014
2022-08-23,5,1115343
2022-08-23,6,2673737
2022-08-23,7,1555478
2022-08-23,8,800326
2022-08-23,9,4061502
2022-08-24,1,688070
2022-08-24,2,1126100
2022-08-24,3,3705618
2022-08-24,4,2951353
2022-08-24,5,1115851
2022-08-24,6,2675062
2022-08-24,7,1555869
2022-08-24,8,800649
2022-08-24,9,4063322
2022-08-25,1,688635
2022-08-25,2,1126552
2022-08-25,3,3706940
2022-08-25,4,2952940
2022-08-25,5,1116218
2022-08-25,6,2677225
2022-08-25,7,1556352
2022-08-25,8,800911
2022-08-25,9,4064881
2022-08-26,1,689013
2022-08-26,2,1127081
2022-08-26,3,3708984
2022-08-26,4,2954785
2022-08-26,5,1116613
2022-08-26,6,2678795
2022-08-26,7,1556721
2022-08-26,8,801183
2022-08-26,9,4066387
2022-08-27,1,689891
2022-08-27,2,1127418
2022-08-27,3,3709613
2022-08-27,4,2955203
2022-08-27,5,1116744
2022-08-27,6,2678848
2022-08-27,7,1557496
2022-08-27,8,801184
2022-08-27,9,4067069
2022-08-28,1,690624
2022-08-28,2,1127419
2022-08-28,3,3709683
2022-08-28,4,2955211
2022-08-28,5,1116765
2022-08-28,6,2678865
2022-08-28,7,1557567
2022-08-28,8,801185
2022-08-28,9,4067427
2022-08-29,1,691097
2022-08-29,2,1127590
2022-08-29,3,3711034
2022-08-29,4,2955863
2022-08-29,5,1116976
2022-08-29,6,2679364
2022-08-29,7,1557780
2022-08-29,8,801217
2022-08-29,9,4068971
2022-08-30,1,691477
2022-08-30,2,1127842
2022-08-30,3,3712715
2022-08-30,4,2956960
2022-08-30,5,1117429
2022-08-30,6,2681172
2022-08-30,7,1557957
2022-08-30,8,801590
2022-08-30,9,4070709
2022-08-31,1,691942
2022-08-31,2,1128212
2022-08-31,3,3715404
2022-08-31,4,2958530
2022-08-31,5,1118224
2022-08-31,6,2682165
2022-08-31,7,1558935
2022-08-31,8,801939
2022-08-31,9,4072617
2022-09-01,1,692279
2022-09-01,2,1128665
2022-09-01,3,3717410
2022-09-01,4,2960357
2022-09-01,5,1118712
2022-09-01,6,2684996
2022-09-01,7,1559803
2022-09-01,8,802214
2022-09-01,9,4075534
2022-09-02,1,693012
2022-09-02,2,1129506
2022-09-02,3,3720483
2022-09-02,4,2963094
2022-09-02,5,1119121
2022-09-02,6,2687399
2022-09-02,7,1560512
2022-09-02,8,802716
2022-09-02,9,4078284
2022-09-03,1,693370
2022-09-03,2,1129732
2022-09-03,3,3721828
2022-09-03,4,2963758
2022-09-03,5,1119326
2022-09-03,6,2687551
2022-09-03,7,1560892
2022-09-03,8,802717
2022-09-03,9,4079571
2022-09-04,1,693374
2022-09-04,2,1129922
2022-09-04,3,3721882
2022-09-04,4,2963779
2022-09-04,5,1119367
2022-09-04,6,2687572
2022-09-04,7,1560900
2022-09-04,8,802717
2022-09-04,9,4080181
2022-09-05,1,693547
2022-09-05,2,1130066
2022-09-05,3,3723457
2022-09-05,4,2964718
2022-09-05,5,1119691
2022-09-05,6,2688141
2022-09-05,7,1561099
2022-09-05,8,803170
2022-09-05,9,4082084
2022-09-06,1,694007
2022-09-06,2,1130339
2022-09-06,3,3725866
2022-09-06,4,2966180
2022-09-06,5,1120191
2022-09-06,6,2691516
2022-09-06,7,1561428
2022-09-06,8,803522
2022-09-06,9,4084568
2022-09-07,1,694324
2022-09-07,2,1130780
2022-09-07,3,3729122
2022-09-07,4,2968095
2022-09-07,5,1121027
2022-09-07,6,2693277
2022-09-07,7,1562646
2022-09-07,8,803941
2022-09-07,9,4086876
2022-09-08,1,694888
2022-09-08,2,1131269
2022-09-08,3,3731349
2022-09-08,4,2970425
2022-09-08,5,1121574
2022-09-08,6,2696202
2022-09-08,7,1563750
2022-09-08,8,804318
2022-09-08,9,4089515
2022-09-09,1,695494
2022-09-09,2,1132208
2022-09-09,3,3734144
2022-09-09,4,2973124
2022-09-09,5,1122083
2022-09-09,6,2698802
2022-09-09,7,1564703
2022-09-09,8,804497
2022-09-09,9,4091699
2022-09-10,1,695778
2022-09-10,2,1132491
2022-09-10,3,3735220
2022-09-10,4,2973826
2022-09-10,5,1122249
2022-09-10,6,2698952
2022-09-10,7,1565145
2022-09-10,8,804510
2022-09-10,9,4092640
2022-09-11,1,695782
2022-09-11,2,1132633
